"","date","experiment","round","assay","plate","row","col","strain","condition","drug","dose","control","trait","phenotype","selected"
"2450","20191024","scbdose",1,"a",7,"H","9","ECA232","silver","silver_2",50,"water","median.norm.EXT",-0.237973163194236,FALSE
"2451","20191024","scbdose",1,"a",13,"A","1","N2","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.44982891748823,TRUE
"2452","20191024","scbdose",1,"a",13,"A","10","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",0.313319134576399,TRUE
"2453","20191024","scbdose",1,"a",13,"A","11","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.590389122845366,FALSE
"2454","20191024","scbdose",1,"a",13,"A","2","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",-0.108490677424626,FALSE
"2455","20191024","scbdose",1,"a",13,"A","3","N2","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.0209451476081043,FALSE
"2456","20191024","scbdose",1,"a",13,"A","4","N2","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.368201613477024,TRUE
"2457","20191024","scbdose",1,"a",13,"A","5","N2","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.393886300320249,FALSE
"2458","20191024","scbdose",1,"a",13,"A","7","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.605717647509862,TRUE
"2459","20191024","scbdose",1,"a",13,"A","8","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.303696312232423,FALSE
"2460","20191024","scbdose",1,"a",13,"A","9","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.336095392399086,FALSE
"2461","20191024","scbdose",1,"a",13,"B","1","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.549093889171568,TRUE
"2462","20191024","scbdose",1,"a",13,"B","10","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.146668229068836,TRUE
"2463","20191024","scbdose",1,"a",13,"B","11","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.531093472156397,FALSE
"2464","20191024","scbdose",1,"a",13,"B","2","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.389612852022872,FALSE
"2465","20191024","scbdose",1,"a",13,"B","3","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.0333147051029848,FALSE
"2466","20191024","scbdose",1,"a",13,"B","4","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.266055612489562,TRUE
"2467","20191024","scbdose",1,"a",13,"B","5","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.537178638896248,FALSE
"2468","20191024","scbdose",1,"a",13,"B","7","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.400516731136307,TRUE
"2469","20191024","scbdose",1,"a",13,"B","8","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.40235970772587,FALSE
"2470","20191024","scbdose",1,"a",13,"B","9","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.000806029805151431,FALSE
"2471","20191024","scbdose",1,"a",13,"C","1","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.526402205913461,TRUE
"2472","20191024","scbdose",1,"a",13,"C","10","N2","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.436925891635703,TRUE
"2473","20191024","scbdose",1,"a",13,"C","11","N2","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.502824920919648,FALSE
"2474","20191024","scbdose",1,"a",13,"C","2","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.0900643169637013,FALSE
"2475","20191024","scbdose",1,"a",13,"C","3","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.142706292272343,FALSE
"2476","20191024","scbdose",1,"a",13,"C","4","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.122930143281705,TRUE
"2477","20191024","scbdose",1,"a",13,"C","5","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.567391431957911,FALSE
"2478","20191024","scbdose",1,"a",13,"C","7","N2","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.182304378396745,TRUE
"2479","20191024","scbdose",1,"a",13,"C","8","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.068081762550748,FALSE
"2480","20191024","scbdose",1,"a",13,"C","9","N2","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.173082685760635,FALSE
"2481","20191024","scbdose",1,"a",13,"D","1","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.971457285571282,TRUE
"2482","20191024","scbdose",1,"a",13,"D","10","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.233422221783882,TRUE
"2483","20191024","scbdose",1,"a",13,"D","11","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.610817517251466,FALSE
"2484","20191024","scbdose",1,"a",13,"D","2","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.137447099785563,FALSE
"2485","20191024","scbdose",1,"a",13,"D","3","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.0115957321484753,FALSE
"2486","20191024","scbdose",1,"a",13,"D","4","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.291465946836066,TRUE
"2487","20191024","scbdose",1,"a",13,"D","5","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.510542566607361,FALSE
"2488","20191024","scbdose",1,"a",13,"D","7","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.709417528611141,TRUE
"2489","20191024","scbdose",1,"a",13,"D","8","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.596400174519839,FALSE
"2490","20191024","scbdose",1,"a",13,"D","9","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.131025396117332,FALSE
"2491","20191024","scbdose",1,"a",13,"E","1","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.660678253165167,TRUE
"2492","20191024","scbdose",1,"a",13,"E","10","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.178680916371221,TRUE
"2493","20191024","scbdose",1,"a",13,"E","11","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.542584712424601,FALSE
"2494","20191024","scbdose",1,"a",13,"E","2","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.328542952211044,FALSE
"2495","20191024","scbdose",1,"a",13,"E","3","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.110813507074042,FALSE
"2496","20191024","scbdose",1,"a",13,"E","4","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.229963528968456,TRUE
"2497","20191024","scbdose",1,"a",13,"E","5","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.560332749598649,FALSE
"2498","20191024","scbdose",1,"a",13,"E","7","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.427058782693799,TRUE
"2499","20191024","scbdose",1,"a",13,"E","8","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.475200968767019,FALSE
"2500","20191024","scbdose",1,"a",13,"E","9","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.104459443295627,FALSE
"2501","20191024","scbdose",1,"a",13,"F","1","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.883213334525864,TRUE
"2502","20191024","scbdose",1,"a",13,"F","10","N2","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.38329172948829,TRUE
"2503","20191024","scbdose",1,"a",13,"F","11","N2","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.610785981458341,FALSE
"2504","20191024","scbdose",1,"a",13,"F","2","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.270928514494565,FALSE
"2505","20191024","scbdose",1,"a",13,"F","3","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.104261847827899,FALSE
"2506","20191024","scbdose",1,"a",13,"F","4","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.000939394592962217,TRUE
"2507","20191024","scbdose",1,"a",13,"F","5","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.686478892912842,FALSE
"2508","20191024","scbdose",1,"a",13,"F","7","N2","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.103913539728288,TRUE
"2509","20191024","scbdose",1,"a",13,"F","8","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.00703962560567628,FALSE
"2510","20191024","scbdose",1,"a",13,"F","9","N2","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.222582046116602,FALSE
"2511","20191024","scbdose",1,"a",13,"G","1","CB4856","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.729054550978811,TRUE
"2512","20191024","scbdose",1,"a",13,"G","10","ECA1114","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.20650204106099,TRUE
"2513","20191024","scbdose",1,"a",13,"G","11","ECA1114","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.561477006241151,FALSE
"2514","20191024","scbdose",1,"a",13,"G","2","CB4856","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.192645686211737,FALSE
"2515","20191024","scbdose",1,"a",13,"G","3","CB4856","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",0.0285913497436073,FALSE
"2516","20191024","scbdose",1,"a",13,"G","4","CB4856","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.155170200853643,TRUE
"2517","20191024","scbdose",1,"a",13,"G","5","CB4856","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.53462704106099,FALSE
"2518","20191024","scbdose",1,"a",13,"G","7","ECA1114","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.462556057530559,TRUE
"2519","20191024","scbdose",1,"a",13,"G","8","ECA1114","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.217066080632132,FALSE
"2520","20191024","scbdose",1,"a",13,"G","9","ECA1114","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.0756725318830173,FALSE
"2521","20191024","scbdose",1,"a",13,"H","1","N2","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.27116194119858,TRUE
"2522","20191024","scbdose",1,"a",13,"H","10","ECA232","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.26406635884316,TRUE
"2523","20191024","scbdose",1,"a",13,"H","11","ECA232","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.538414919848869,FALSE
"2524","20191024","scbdose",1,"a",13,"H","2","N2","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.495344390425593,FALSE
"2525","20191024","scbdose",1,"a",13,"H","3","N2","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.204489179876945,FALSE
"2526","20191024","scbdose",1,"a",13,"H","4","N2","bortezomib","bortezomib_3",2,"DMSO","median.norm.EXT",-0.416722289641252,TRUE
"2527","20191024","scbdose",1,"a",13,"H","5","N2","bortezomib","bortezomib_4",4,"DMSO","median.norm.EXT",-0.576006351405818,FALSE
"2528","20191024","scbdose",1,"a",13,"H","7","ECA232","bortezomib","bortezomib_0",0,"DMSO","median.norm.EXT",0.445856705299027,TRUE
"2529","20191024","scbdose",1,"a",13,"H","8","ECA232","bortezomib","bortezomib_1",0.5,"DMSO","median.norm.EXT",0.0308650934702545,FALSE
"2530","20191024","scbdose",1,"a",13,"H","9","ECA232","bortezomib","bortezomib_2",1,"DMSO","median.norm.EXT",-0.0638678071348618,FALSE
"2531","20191024","scbdose",1,"a",16,"A","1","N2","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.268860948695162,TRUE
"2532","20191024","scbdose",1,"a",16,"A","10","CB4856","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",0.326563433353697,FALSE
"2533","20191024","scbdose",1,"a",16,"A","11","CB4856","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.775393784662559,FALSE
"2534","20191024","scbdose",1,"a",16,"A","2","N2","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.119262477601235,FALSE
"2535","20191024","scbdose",1,"a",16,"A","3","N2","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",-0.0911133074358522,TRUE
"2536","20191024","scbdose",1,"a",16,"A","4","N2","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",0.0299948059027174,FALSE
"2537","20191024","scbdose",1,"a",16,"A","5","N2","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.793417892509981,FALSE
"2538","20191024","scbdose",1,"a",16,"A","7","CB4856","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.59565264254731,TRUE
"2539","20191024","scbdose",1,"a",16,"A","8","CB4856","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.783782684690596,FALSE
"2540","20191024","scbdose",1,"a",16,"A","9","CB4856","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.433980313149094,TRUE
"2541","20191024","scbdose",1,"a",16,"B","1","ECA232","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.342994805902718,TRUE
"2542","20191024","scbdose",1,"a",16,"B","10","ECA1114","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.465180632693773,FALSE
"2543","20191024","scbdose",1,"a",16,"B","11","ECA1114","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.975957575049663,FALSE
"2544","20191024","scbdose",1,"a",16,"B","2","ECA232","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.411615810468927,FALSE
"2545","20191024","scbdose",1,"a",16,"B","3","ECA232","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.183608245462172,TRUE
"2546","20191024","scbdose",1,"a",16,"B","4","ECA232","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.223312072404161,FALSE
"2547","20191024","scbdose",1,"a",16,"B","5","ECA232","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.416935018658686,FALSE
"2548","20191024","scbdose",1,"a",16,"B","7","ECA1114","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.664610190518102,TRUE
"2549","20191024","scbdose",1,"a",16,"B","8","ECA1114","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.472346404076233,FALSE
"2550","20191024","scbdose",1,"a",16,"B","9","ECA1114","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.537645002421527,TRUE
"2551","20191024","scbdose",1,"a",16,"C","1","ECA232","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.555273745930612,TRUE
"2552","20191024","scbdose",1,"a",16,"C","10","N2","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.490095821217569,FALSE
"2553","20191024","scbdose",1,"a",16,"C","11","N2","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.78310043219252,FALSE
"2554","20191024","scbdose",1,"a",16,"C","2","ECA232","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.258776688048716,FALSE
"2555","20191024","scbdose",1,"a",16,"C","3","ECA232","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.0869360278671413,TRUE
"2556","20191024","scbdose",1,"a",16,"C","4","ECA232","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.180121058624912,FALSE
"2557","20191024","scbdose",1,"a",16,"C","5","ECA232","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.659360577139726,FALSE
"2558","20191024","scbdose",1,"a",16,"C","7","N2","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.180624260219645,TRUE
"2559","20191024","scbdose",1,"a",16,"C","8","N2","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.00450006102185763,FALSE
"2560","20191024","scbdose",1,"a",16,"C","9","N2","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.206845431026448,TRUE
"2561","20191024","scbdose",1,"a",16,"D","1","ECA1114","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.370453529437898,TRUE
"2562","20191024","scbdose",1,"a",16,"D","10","CB4856","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",0.449587219139199,FALSE
"2563","20191024","scbdose",1,"a",16,"D","11","CB4856","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.456545782462688,FALSE
"2564","20191024","scbdose",1,"a",16,"D","2","ECA1114","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.199224590614274,FALSE
"2565","20191024","scbdose",1,"a",16,"D","3","ECA1114","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.239770410624709,TRUE
"2566","20191024","scbdose",1,"a",16,"D","4","ECA1114","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.31152397145844,FALSE
"2567","20191024","scbdose",1,"a",16,"D","5","ECA1114","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.870979220071308,FALSE
"2568","20191024","scbdose",1,"a",16,"D","7","CB4856","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.90346575391495,TRUE
"2569","20191024","scbdose",1,"a",16,"D","8","CB4856","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.563652814560726,FALSE
"2570","20191024","scbdose",1,"a",16,"D","9","CB4856","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.333472087739977,TRUE
"2571","20191024","scbdose",1,"a",16,"E","1","ECA1114","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.299216391385048,TRUE
"2572","20191024","scbdose",1,"a",16,"E","10","ECA232","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.461704626163687,FALSE
"2573","20191024","scbdose",1,"a",16,"E","11","ECA232","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.861671860763949,FALSE
"2574","20191024","scbdose",1,"a",16,"E","2","ECA1114","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.215600866508778,FALSE
"2575","20191024","scbdose",1,"a",16,"E","3","ECA1114","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.25641719303939,TRUE
"2576","20191024","scbdose",1,"a",16,"E","4","ECA1114","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.270005194097282,FALSE
"2577","20191024","scbdose",1,"a",16,"E","5","ECA1114","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.951285387333997,FALSE
"2578","20191024","scbdose",1,"a",16,"E","7","ECA232","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.354664772899417,TRUE
"2579","20191024","scbdose",1,"a",16,"E","8","ECA232","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.229866600774512,FALSE
"2580","20191024","scbdose",1,"a",16,"E","9","ECA232","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.238328139236051,TRUE
"2581","20191024","scbdose",1,"a",16,"F","1","CB4856","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.576844885647534,TRUE
"2582","20191024","scbdose",1,"a",16,"F","10","N2","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.508677848787901,FALSE
"2583","20191024","scbdose",1,"a",16,"F","11","N2","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.385385411364292,FALSE
"2584","20191024","scbdose",1,"a",16,"F","2","CB4856","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.313933362263119,FALSE
"2585","20191024","scbdose",1,"a",16,"F","3","CB4856","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.161957382055894,TRUE
"2586","20191024","scbdose",1,"a",16,"F","4","CB4856","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",0.218886208617649,FALSE
"2587","20191024","scbdose",1,"a",16,"F","5","CB4856","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.860627348470843,FALSE
"2588","20191024","scbdose",1,"a",16,"F","7","N2","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.159409816940245,TRUE
"2589","20191024","scbdose",1,"a",16,"F","8","N2","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.0311444279539789,FALSE
"2590","20191024","scbdose",1,"a",16,"F","9","N2","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",-0.0259575750496633,TRUE
"2591","20191024","scbdose",1,"a",16,"G","1","CB4856","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.526496078167349,TRUE
"2592","20191024","scbdose",1,"a",16,"G","10","ECA1114","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.362023644323591,FALSE
"2593","20191024","scbdose",1,"a",16,"G","11","ECA1114","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.995367512937862,FALSE
"2594","20191024","scbdose",1,"a",16,"G","2","CB4856","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.470098972569384,FALSE
"2595","20191024","scbdose",1,"a",16,"G","3","CB4856","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.154391116150955,TRUE
"2596","20191024","scbdose",1,"a",16,"G","4","CB4856","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",0.0638369554793111,FALSE
"2597","20191024","scbdose",1,"a",16,"G","7","ECA1114","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.449604599525722,TRUE
"2598","20191024","scbdose",1,"a",16,"G","8","ECA1114","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.317991271780325,FALSE
"2599","20191024","scbdose",1,"a",16,"G","9","ECA1114","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.0653516379305678,TRUE
"2600","20191024","scbdose",1,"a",16,"H","1","N2","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.0205565001936937,TRUE
"2601","20191024","scbdose",1,"a",16,"H","10","ECA232","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.289978860229639,FALSE
"2602","20191024","scbdose",1,"a",16,"H","11","ECA232","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.745388335859735,FALSE
"2603","20191024","scbdose",1,"a",16,"H","2","N2","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.113956279939568,FALSE
"2604","20191024","scbdose",1,"a",16,"H","3","N2","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",-0.163845773807427,TRUE
"2605","20191024","scbdose",1,"a",16,"H","4","N2","carmustine","carmustine_3",500,"DMSO","median.norm.EXT",-0.514908106718642,FALSE
"2606","20191024","scbdose",1,"a",16,"H","5","N2","carmustine","carmustine_4",750,"DMSO","median.norm.EXT",-0.949761241657758,FALSE
"2607","20191024","scbdose",1,"a",16,"H","7","ECA232","carmustine","carmustine_0",0,"DMSO","median.norm.EXT",0.450725095482088,TRUE
"2608","20191024","scbdose",1,"a",16,"H","8","ECA232","carmustine","carmustine_1",100,"DMSO","median.norm.EXT",0.168131094901075,FALSE
"2609","20191024","scbdose",1,"a",16,"H","9","ECA232","carmustine","carmustine_2",250,"DMSO","median.norm.EXT",0.45871583977081,TRUE
"2610","20191024","scbdose",1,"b",2,"A","1","N2","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",1.18393306870836,TRUE
"2611","20191024","scbdose",1,"b",2,"A","10","CB4856","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.645881084054966,FALSE
"2612","20191024","scbdose",1,"b",2,"A","11","CB4856","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-0.961084544957399,FALSE
"2613","20191024","scbdose",1,"b",2,"A","2","N2","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",0.606604108904977,FALSE
"2614","20191024","scbdose",1,"b",2,"A","3","N2","cisplatin","cisplatin_2",125,"kmedia","median.norm.EXT",-0.105841578205481,TRUE
"2615","20191024","scbdose",1,"b",2,"A","4","N2","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.685911317771788,FALSE
"2616","20191024","scbdose",1,"b",2,"A","5","N2","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-1.07645162202078,FALSE
"2617","20191024","scbdose",1,"b",2,"A","7","CB4856","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",1.64036527408601,TRUE
"2618","20191024","scbdose",1,"b",2,"A","8","CB4856","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",1.50897424779047,FALSE
"2619","20191024","scbdose",1,"b",2,"A","9","CB4856","cisplatin","cisplatin_2",125,"kmedia","median.norm.EXT",0.531733858999929,TRUE
"2620","20191024","scbdose",1,"b",2,"B","1","ECA232","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",1.35632118656598,TRUE
"2621","20191024","scbdose",1,"b",2,"B","10","ECA1114","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.923851674281039,FALSE
"2622","20191024","scbdose",1,"b",2,"B","11","ECA1114","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-0.977180535592459,FALSE
"2623","20191024","scbdose",1,"b",2,"B","2","ECA232","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",0.861880989082304,FALSE
"2624","20191024","scbdose",1,"b",2,"B","3","ECA232","cisplatin","cisplatin_2",125,"kmedia","median.norm.EXT",-0.0243807722226783,TRUE
"2625","20191024","scbdose",1,"b",2,"B","4","ECA232","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.723375668303289,FALSE
"2626","20191024","scbdose",1,"b",2,"B","5","ECA232","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-1.0208645545222,FALSE
"2627","20191024","scbdose",1,"b",2,"B","7","ECA1114","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",0.924775957601396,TRUE
"2628","20191024","scbdose",1,"b",2,"B","8","ECA1114","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",0.285621211300088,FALSE
"2629","20191024","scbdose",1,"b",2,"B","9","ECA1114","cisplatin","cisplatin_2",125,"kmedia","median.norm.EXT",-0.301189031874117,TRUE
"2630","20191024","scbdose",1,"b",2,"C","1","ECA232","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",1.28757643962646,TRUE
"2631","20191024","scbdose",1,"b",2,"C","10","N2","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.812104460202332,FALSE
"2632","20191024","scbdose",1,"b",2,"C","11","N2","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-1.04207346226345,FALSE
"2633","20191024","scbdose",1,"b",2,"C","2","ECA232","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",0.631894065250987,FALSE
"2634","20191024","scbdose",1,"b",2,"C","3","ECA232","cisplatin","cisplatin_2",125,"kmedia","median.norm.EXT",0.049563733492737,TRUE
"2635","20191024","scbdose",1,"b",2,"C","4","ECA232","cisplatin","cisplatin_3",250,"kmedia","median.norm.EXT",-0.68686029214948,FALSE
"2636","20191024","scbdose",1,"b",2,"C","5","ECA232","cisplatin","cisplatin_4",500,"kmedia","median.norm.EXT",-1.04766967405854,FALSE
"2637","20191024","scbdose",1,"b",2,"C","7","N2","cisplatin","cisplatin_0",0,"kmedia","median.norm.EXT",1.11207673536501,TRUE
"2638","20191024","scbdose",1,"b",2,"C","8","N2","cisplatin","cisplatin_1",75,"kmedia","median.norm.EXT",0.384826263549318,FALSE
